Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
3.552508022785186768e+02,3.276417880787845860e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.730199999999999960e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.562478384971618652e+02,3.271931217803951597e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.723700000000000188e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.572417778968811035e+02,3.267458490505214996e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.714099999999999824e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.582388916015625000e+02,3.262971478834148797e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.707600000000000051e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.592329001426696777e+02,3.258498440399166185e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.714099999999999824e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.602299814224243164e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,3.723700000000000188e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.612239451408386230e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,3.723700000000000188e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.622210009098052979e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,3.720499999999999829e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.632157287597656250e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,3.727000000000000313e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.642120919227600098e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,3.717300000000000182e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.652073359489440918e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.022500000000000142e+01,3.730199999999999960e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.662040486335754395e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.009599999999999653e+01,3.723700000000000188e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.671984450817108154e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.003099999999999881e+01,3.730199999999999960e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.681953926086425781e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.993500000000000227e+01,3.730199999999999960e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.691894598007202148e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.990200000000000102e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.701864948272705078e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.990200000000000102e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.711805484294891357e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.990200000000000102e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.721776568889617920e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.990200000000000102e+01,3.730199999999999960e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.731716694831848145e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.986999999999999744e+01,3.723700000000000188e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.741687457561492920e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.990200000000000102e+01,3.723700000000000188e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.751627328395843506e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.964500000000000313e+01,3.730199999999999960e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.761599538326263428e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.964500000000000313e+01,3.723700000000000188e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.771542925834655762e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.727000000000000313e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.781513087749481201e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.791453614234924316e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.727000000000000313e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.801424133777618408e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.811363265514373779e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.821337239742279053e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.730199999999999960e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.831282563209533691e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.841251296997070312e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.851202294826507568e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.861168663501739502e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.871118593215942383e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.928999999999999915e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.881080489158630371e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925800000000000267e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.891030640602111816e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925800000000000267e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.900991148948669434e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925800000000000267e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.910942137241363525e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925800000000000267e+01,3.743099999999999739e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.920900797843933105e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.922599999999999909e+01,3.746300000000000097e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.930853285789489746e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.896800000000000352e+01,3.749499999999999744e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.940811681747436523e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.893599999999999994e+01,3.756000000000000227e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.950774180889129639e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.893599999999999994e+01,3.739800000000000324e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.960722107887268066e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.893599999999999994e+01,3.749499999999999744e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.970693130493164062e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.877400000000000091e+01,3.762400000000000233e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.980641293525695801e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.864600000000000080e+01,3.759199999999999875e+01,3.000000000000000000e+01,2.300000000000000000e+01
3.990605797767639160e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.861299999999999955e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.000554234981536865e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.861299999999999955e+01,3.762400000000000233e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.010516767501831055e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.851700000000000301e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.020467770099639893e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.829099999999999682e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.030433137416839600e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.829099999999999682e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.040378966331481934e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.803300000000000125e+01,3.762400000000000233e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.050343949794769287e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.796900000000000119e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.060289936065673828e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.780799999999999983e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.070254735946655273e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.764600000000000080e+01,3.762400000000000233e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.080200786590576172e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.761399999999999721e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.090166537761688232e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.732399999999999807e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.100111362934112549e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.732399999999999807e+01,3.759199999999999875e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.110081558227539062e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.706600000000000250e+01,3.756000000000000227e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.120025594234466553e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.700200000000000244e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.129991555213928223e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.696999999999999886e+01,3.765599999999999881e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.139941062927246094e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.667999999999999972e+01,3.762400000000000233e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.149902093410491943e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.667999999999999972e+01,3.756000000000000227e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.159856960773468018e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.639000000000000057e+01,3.759199999999999875e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.169861636161804199e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.635699999999999932e+01,3.752700000000000102e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.179768919944763184e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.635699999999999932e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.189771723747253418e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.606700000000000017e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.199678530693054199e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.603499999999999659e+01,3.752700000000000102e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.209682419300079346e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.571300000000000097e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.219591596126556396e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.571300000000000097e+01,3.743099999999999739e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.229594569206237793e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.568099999999999739e+01,3.749499999999999744e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.239502515792846680e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.539099999999999824e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.249512777328491211e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.539099999999999824e+01,3.743099999999999739e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.259413733482360840e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.516499999999999915e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.269425709247589111e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.506799999999999784e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.279326016902923584e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.506799999999999784e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.289362263679504395e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.477799999999999869e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.299245924949645996e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.474600000000000222e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.309273037910461426e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.474600000000000222e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.319156146049499512e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.448799999999999955e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.329186761379241943e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.439200000000000301e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.339070451259613037e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.442399999999999949e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.349099504947662354e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.413400000000000034e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.358984475135803223e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.410199999999999676e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.369010472297668457e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.410199999999999676e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.378895225524902344e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.377900000000000347e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.388923733234405518e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.374699999999999989e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.398805928230285645e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.377900000000000347e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.408837323188781738e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.345700000000000074e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.418716111183166504e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.345700000000000074e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.428755109310150146e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.345700000000000074e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.438631081581115723e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.313499999999999801e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.448667817115783691e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.313499999999999801e+01,3.736599999999999966e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.458541285991668701e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.313499999999999801e+01,3.730199999999999960e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.468581209182739258e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.281300000000000239e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.478454713821411133e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.281300000000000239e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.488492763042449951e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.281300000000000239e+01,3.733400000000000318e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.498367521762847900e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.252199999999999847e+01,3.727000000000000313e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.508408608436584473e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.249000000000000199e+01,3.723700000000000188e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.518277862071990967e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.249000000000000199e+01,3.717300000000000182e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.528324060440063477e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.223199999999999932e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.538187720775604248e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.216799999999999926e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.548236825466156006e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.216799999999999926e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.558106844425201416e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.200699999999999790e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.568153707981109619e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.184599999999999653e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.578018295764923096e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.184599999999999653e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.588068764209747314e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.174900000000000233e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.597936365604400635e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.152300000000000324e+01,3.704399999999999693e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.607980134487152100e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.152300000000000324e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.617851686477661133e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.152300000000000324e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.627889721393585205e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.145900000000000318e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.637767784595489502e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.120100000000000051e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.647802240848541260e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.120100000000000051e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.657678248882293701e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.120100000000000051e+01,3.701200000000000045e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.667712845802307129e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.116899999999999693e+01,3.694700000000000273e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.677589778900146484e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.091100000000000136e+01,3.691499999999999915e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.687623932361602783e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.087899999999999778e+01,3.691499999999999915e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.697500233650207520e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.087899999999999778e+01,3.678600000000000136e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.707534122467041016e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.087899999999999778e+01,3.675399999999999778e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.717410116195678711e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.065299999999999869e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.727468292713165283e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.055700000000000216e+01,3.672200000000000131e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.737324681282043457e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.055700000000000216e+01,3.672200000000000131e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.747377986907958984e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.052400000000000091e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.757235190868377686e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.029899999999999949e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.767287950515747070e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.023400000000000176e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.777153208255767822e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.023400000000000176e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.787198276519775391e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.023400000000000176e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.797063674926757812e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.997699999999999676e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.807108035087585449e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.991199999999999903e+01,3.668900000000000006e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.816974666118621826e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.991199999999999903e+01,3.665699999999999648e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.827017974853515625e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.991199999999999903e+01,3.665699999999999648e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.836885333061218262e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.981499999999999773e+01,3.639900000000000091e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.846932437419891357e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.968699999999999761e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.856796159744262695e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.959000000000000341e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.866847672462463379e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.959000000000000341e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.876712956428527832e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.959000000000000341e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.886758794784545898e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.926800000000000068e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.896626174449920654e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.926800000000000068e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.906678328514099121e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.926800000000000068e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.916545581817626953e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.923499999999999943e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.926588282585144043e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.917099999999999937e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.936458275318145752e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.894500000000000028e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.946498682498931885e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.894500000000000028e+01,3.633500000000000085e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.956369225978851318e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.894500000000000028e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.966424446105957031e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.894500000000000028e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.976280872821807861e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.894500000000000028e+01,3.636699999999999733e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.986337420940399170e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.881600000000000250e+01,3.630299999999999727e+01,3.000000000000000000e+01,2.300000000000000000e+01
4.996191971302032471e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.862299999999999756e+01,3.627100000000000080e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.006250557899475098e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.862299999999999756e+01,3.610900000000000176e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.016109495162963867e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.862299999999999756e+01,3.614200000000000301e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.026163029670715332e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.862299999999999756e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.036019990444183350e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.833299999999999841e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.046072950363159180e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.830100000000000193e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.055937941074371338e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.830100000000000193e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.065983707904815674e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.830100000000000193e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.075854063034057617e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.823599999999999710e+01,3.607699999999999818e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.085901460647583008e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.801100000000000279e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.095764517784118652e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.804299999999999926e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.105811362266540527e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.797899999999999920e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.115675179958343506e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.797899999999999920e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.125723412036895752e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.797899999999999920e+01,3.607699999999999818e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.135587749481201172e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.797899999999999920e+01,3.601299999999999812e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.145633506774902344e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.797899999999999920e+01,3.597999999999999687e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.155498838424682617e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.781700000000000017e+01,3.601299999999999812e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.165549852848052979e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.765599999999999881e+01,3.604500000000000171e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.175418457984924316e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.765599999999999881e+01,3.591599999999999682e+01,3.000000000000000000e+01,2.300000000000000000e+01
5.185459878444671631e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.765599999999999881e+01,3.578699999999999903e+01,3.000000000000000000e+01,2.300000000000000000e+01
